timestamp,user_id,ip_address,login_status,login_method,device_type,browser
2024-01-20 08:01:05,USER3273,217.112.166.201,SUCCESS,SSO,Mobile,Edge
2024-01-20 08:51:02,USER8685,85.145.251.220,SUCCESS,SSO,Mobile,Edge
2024-01-20 09:22:06,USER8349,250.25.230.136,SUCCESS,PASSWORD,Tablet,Other
2024-01-20 10:31:01,USER1086,236.11.59.55,SUCCESS,2FA,Desktop,Edge
2024-01-20 10:42:54,USER2298,231.223.178.228,SUCCESS,BIOMETRIC,Desktop,Edge
2024-01-20 13:13:59,USER1311,146.122.70.12,SUCCESS,SSO,Desktop,Edge
2024-01-20 13:22:46,USER5193,237.20.176.237,SUCCESS,SSO,Mobile,Firefox
2024-01-20 15:18:02,USER4533,72.231.140.145,SUCCESS,BIOMETRIC,Mobile,Other
2024-01-20 16:47:56,USER3449,169.9.46.238,SUCCESS,SSO,Desktop,Edge
2024-01-20 17:01:58,USER9991,218.81.5.247,SUCCESS,PASSWORD,Tablet,Other
2024-01-20 18:06:04,USER9647,54.151.37.193,SUCCESS,SSO,Desktop,Safari
2024-01-20 19:43:41,USER7934,211.183.211.102,SUCCESS,SSO,Mobile,Safari
2024-01-20 21:15:31,USER2821,238.20.77.42,SUCCESS,PASSWORD,Mobile,Edge
2024-01-20 23:31:53,USER5720,145.62.146.214,FAILED,SSO,Tablet,Other
2024-01-21 01:14:04,USER4893,218.100.174.230,SUCCESS,BIOMETRIC,Mobile,Other
2024-01-21 02:49:41,USER5934,139.85.99.194,SUCCESS,BIOMETRIC,Tablet,Other
2024-01-21 03:01:47,USER2996,190.36.203.254,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-21 05:34:46,USER1782,177.186.21.129,SUCCESS,PASSWORD,Tablet,Safari
2024-01-21 11:28:57,USER4906,191.250.89.14,SUCCESS,BIOMETRIC,Desktop,Other
2024-01-21 13:44:16,USER7878,26.112.60.215,SUCCESS,2FA,Tablet,Other
2024-01-21 14:58:17,USER8489,20.88.155.197,SUCCESS,PASSWORD,Mobile,Firefox
2024-01-21 14:58:44,USER2029,158.245.153.102,FAILED,BIOMETRIC,Tablet,Firefox
2024-01-21 15:25:56,USER2816,249.199.84.8,SUCCESS,2FA,Desktop,Other
2024-01-21 16:00:42,USER9189,163.70.201.255,SUCCESS,SSO,Mobile,Chrome
2024-01-21 16:38:12,USER9782,116.126.59.92,SUCCESS,SSO,Mobile,Other
2024-01-21 17:53:00,USER1269,142.241.97.111,SUCCESS,PASSWORD,Mobile,Other
2024-01-21 18:42:51,USER9443,48.175.150.170,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-21 19:21:05,USER4963,98.22.198.159,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-21 20:02:19,USER3352,76.205.64.183,SUCCESS,2FA,Desktop,Other
2024-01-21 20:06:03,USER5772,19.22.69.40,SUCCESS,PASSWORD,Desktop,Other
2024-01-21 20:56:49,USER8032,98.183.201.163,SUCCESS,PASSWORD,Tablet,Other
2024-01-21 21:03:09,USER1025,40.190.100.82,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-21 21:58:18,USER6780,93.28.24.2,FAILED,SSO,Server,Other
2024-01-21 22:31:28,USER4941,242.79.114.93,SUCCESS,BIOMETRIC,Desktop,Other
2024-01-21 22:34:26,USER7825,195.70.27.34,SUCCESS,PASSWORD,Desktop,Edge
2024-01-22 02:10:15,USER4068,23.48.111.115,SUCCESS,PASSWORD,Mobile,Chrome
2024-01-22 03:26:22,USER2402,143.143.132.105,SUCCESS,SSO,Mobile,Safari
2024-01-22 03:54:10,USER9576,27.7.23.91,SUCCESS,PASSWORD,Desktop,Chrome
2024-01-22 03:56:08,USER6908,142.24.153.154,SUCCESS,PASSWORD,Mobile,Edge
2024-01-22 06:25:21,USER2108,201.84.222.99,SUCCESS,PASSWORD,Mobile,Safari
2024-01-22 06:32:30,USER9618,4.75.106.100,SUCCESS,PASSWORD,Desktop,Other
2024-01-22 07:25:07,USER9914,200.22.186.231,SUCCESS,PASSWORD,Server,Edge
2024-01-22 08:36:02,USER9312,144.232.255.251,SUCCESS,PASSWORD,Server,Other
2024-01-22 08:44:59,USER9316,63.147.134.44,SUCCESS,PASSWORD,Mobile,Firefox
2024-01-22 12:43:47,USER1333,176.98.44.36,FAILED,BIOMETRIC,Desktop,Edge
2024-01-22 15:13:34,USER7397,69.78.69.127,SUCCESS,PASSWORD,Mobile,Firefox
2024-01-22 15:14:54,USER8702,38.17.43.112,SUCCESS,SSO,Desktop,Edge
2024-01-22 17:10:04,USER1713,71.108.77.124,SUCCESS,SSO,Desktop,Edge
2024-01-22 17:21:01,USER7338,201.20.93.65,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-22 20:04:38,USER7116,242.64.185.161,SUCCESS,SSO,Desktop,Safari
2024-01-22 20:19:29,USER5155,127.153.158.51,SUCCESS,PASSWORD,Tablet,Chrome
2024-01-22 22:31:09,USER1266,118.28.35.78,SUCCESS,BIOMETRIC,Mobile,Other
2024-01-22 23:43:16,USER6850,2.243.102.86,SUCCESS,PASSWORD,Mobile,Edge
2024-01-23 00:57:48,USER2106,216.159.98.206,SUCCESS,PASSWORD,Desktop,Other
2024-01-23 02:02:42,USER6649,221.85.113.86,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-23 03:49:52,USER4950,111.209.211.221,SUCCESS,BIOMETRIC,Desktop,Other
2024-01-23 04:40:55,USER2698,167.250.153.35,SUCCESS,SSO,Server,Firefox
2024-01-23 07:36:24,USER6447,77.83.155.243,SUCCESS,SSO,Desktop,Other
2024-01-23 08:49:23,USER3185,178.52.123.81,SUCCESS,PASSWORD,Tablet,Chrome
2024-01-23 09:15:17,USER1726,46.247.102.248,FAILED,SSO,Mobile,Chrome
2024-01-23 09:25:42,USER6772,82.75.189.178,SUCCESS,PASSWORD,Desktop,Chrome
2024-01-23 09:32:45,USER9945,163.126.248.148,SUCCESS,2FA,Mobile,Chrome
2024-01-23 09:39:51,USER6546,201.63.84.97,SUCCESS,PASSWORD,Desktop,Chrome
2024-01-23 09:54:43,USER3868,72.210.202.101,SUCCESS,PASSWORD,Tablet,Chrome
2024-01-23 13:00:33,USER8612,94.30.239.145,SUCCESS,PASSWORD,Tablet,Firefox
2024-01-23 13:35:00,USER8840,52.152.140.47,SUCCESS,PASSWORD,Desktop,Edge
2024-01-23 14:04:43,USER3986,175.197.141.7,FAILED,SSO,Desktop,Other
2024-01-23 17:08:17,USER3209,244.187.119.242,SUCCESS,PASSWORD,Mobile,Chrome
2024-01-23 17:26:37,USER2033,182.54.113.205,SUCCESS,2FA,Tablet,Firefox
2024-01-23 22:24:31,USER8498,75.213.178.18,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-23 23:50:35,USER1605,210.218.204.204,SUCCESS,SSO,Mobile,Firefox
2024-01-24 03:43:47,USER5807,105.173.128.36,SUCCESS,PASSWORD,Mobile,Edge
2024-01-24 06:20:07,USER4302,163.78.62.65,FAILED,PASSWORD,Mobile,Other
2024-01-24 10:03:03,USER1717,169.40.184.109,SUCCESS,SSO,Desktop,Edge
2024-01-24 10:51:07,USER4268,203.97.19.115,FAILED,PASSWORD,Mobile,Safari
2024-01-24 13:31:35,USER1686,254.154.123.150,FAILED,PASSWORD,Tablet,Firefox
2024-01-24 14:34:07,USER6170,103.137.130.237,SUCCESS,2FA,Desktop,Safari
2024-01-24 15:45:58,USER6080,236.223.178.108,SUCCESS,BIOMETRIC,Desktop,Chrome
2024-01-24 15:52:04,USER9444,140.10.203.248,SUCCESS,PASSWORD,Server,Chrome
2024-01-24 16:27:53,USER7524,93.180.230.208,SUCCESS,PASSWORD,Desktop,Edge
2024-01-24 17:09:17,USER9897,138.153.164.235,SUCCESS,SSO,Tablet,Other
2024-01-24 17:48:44,USER8756,22.28.197.64,SUCCESS,PASSWORD,Desktop,Safari
2024-01-24 17:51:38,USER5150,169.171.91.43,SUCCESS,PASSWORD,Desktop,Other
2024-01-24 21:25:54,USER1599,166.157.12.145,SUCCESS,PASSWORD,Tablet,Edge
2024-01-24 23:09:56,USER4131,252.166.174.166,SUCCESS,SSO,Desktop,Chrome
2024-01-25 01:13:17,USER5687,103.248.193.85,SUCCESS,SSO,Mobile,Other
2024-01-25 01:14:52,USER6848,248.204.111.28,SUCCESS,PASSWORD,Desktop,Other
2024-01-25 05:30:33,USER1783,3.26.67.57,SUCCESS,PASSWORD,Mobile,Chrome
2024-01-25 05:32:58,USER6438,131.192.133.143,SUCCESS,PASSWORD,Desktop,Safari
2024-01-25 07:44:30,USER5476,149.177.148.57,SUCCESS,SSO,Desktop,Chrome
2024-01-25 08:49:41,USER3039,115.96.101.119,SUCCESS,PASSWORD,Server,Other
2024-01-25 15:06:55,USER7029,198.174.151.177,FAILED,PASSWORD,Desktop,Safari
2024-01-25 15:40:28,USER8159,129.39.89.7,SUCCESS,2FA,Mobile,Safari
2024-01-25 16:31:40,USER7553,124.27.76.107,SUCCESS,PASSWORD,Desktop,Chrome
2024-01-25 16:38:18,USER8204,236.247.22.30,SUCCESS,SSO,Mobile,Other
2024-01-25 17:02:29,USER7334,213.241.187.37,SUCCESS,PASSWORD,Desktop,Edge
2024-01-25 17:24:29,USER6554,90.80.88.117,SUCCESS,PASSWORD,Server,Other
2024-01-25 17:49:08,USER4060,201.53.134.124,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-25 21:43:53,USER9129,90.122.25.113,FAILED,SSO,Desktop,Edge
2024-01-25 23:03:58,USER9151,185.179.116.82,SUCCESS,2FA,Desktop,Safari
2024-01-26 00:05:18,USER7018,18.77.12.208,SUCCESS,2FA,Desktop,Edge
2024-01-26 00:48:51,USER9507,182.30.6.218,SUCCESS,PASSWORD,Mobile,Safari
2024-01-26 01:18:22,USER5369,88.166.28.174,SUCCESS,SSO,Desktop,Safari
2024-01-26 01:22:34,USER2353,205.43.239.252,FAILED,PASSWORD,Tablet,Edge
2024-01-26 01:57:22,USER7955,190.63.133.45,FAILED,PASSWORD,Desktop,Safari
2024-01-26 04:35:03,USER2293,142.41.85.144,SUCCESS,2FA,Desktop,Safari
2024-01-26 05:10:11,USER8055,110.246.119.60,SUCCESS,PASSWORD,Mobile,Firefox
2024-01-26 05:56:26,USER3956,205.104.162.48,SUCCESS,PASSWORD,Mobile,Other
2024-01-26 09:15:03,USER9937,48.164.169.111,SUCCESS,PASSWORD,Desktop,Other
2024-01-26 10:27:38,USER5813,102.8.189.158,FAILED,PASSWORD,Desktop,Firefox
2024-01-26 12:00:16,USER6262,227.51.116.152,SUCCESS,PASSWORD,Desktop,Edge
2024-01-26 12:24:42,USER2680,110.100.2.181,SUCCESS,SSO,Mobile,Chrome
2024-01-26 12:46:10,USER2311,55.53.72.193,SUCCESS,PASSWORD,Mobile,Chrome
2024-01-26 13:21:59,USER6372,181.208.204.17,FAILED,2FA,Desktop,Chrome
2024-01-26 14:02:37,USER5843,148.27.205.224,SUCCESS,2FA,Tablet,Firefox
2024-01-26 14:18:27,USER6021,138.48.94.84,SUCCESS,PASSWORD,Tablet,Firefox
2024-01-26 14:42:33,USER8305,51.118.30.68,FAILED,PASSWORD,Mobile,Safari
2024-01-26 14:57:18,USER7981,172.221.126.136,SUCCESS,PASSWORD,Tablet,Chrome
2024-01-26 15:51:26,USER3730,248.164.81.153,SUCCESS,SSO,Desktop,Edge
2024-01-26 16:17:52,USER8272,100.157.101.151,FAILED,PASSWORD,Desktop,Edge
2024-01-26 17:23:05,USER6759,30.90.91.217,FAILED,SSO,Desktop,Chrome
2024-01-26 17:49:30,USER8325,118.159.45.209,SUCCESS,PASSWORD,Desktop,Chrome
2024-01-26 17:56:23,USER1693,173.181.205.77,SUCCESS,SSO,Mobile,Chrome
2024-01-26 20:09:31,USER6776,236.158.152.22,SUCCESS,PASSWORD,Tablet,Firefox
2024-01-26 21:33:19,USER8126,173.35.81.31,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-26 23:10:42,USER5498,62.79.30.47,SUCCESS,BIOMETRIC,Desktop,Firefox
2024-01-27 00:39:09,USER1939,96.178.37.131,SUCCESS,2FA,Desktop,Other
2024-01-27 00:42:55,USER2229,100.108.153.36,SUCCESS,PASSWORD,Tablet,Edge
2024-01-27 02:05:27,USER7655,148.99.109.48,SUCCESS,2FA,Desktop,Edge
2024-01-27 04:31:59,USER6952,125.163.138.178,SUCCESS,PASSWORD,Mobile,Safari
2024-01-27 05:16:58,USER9406,236.166.239.45,SUCCESS,2FA,Desktop,Firefox
2024-01-27 07:14:01,USER3621,143.43.126.74,SUCCESS,2FA,Desktop,Other
2024-01-27 07:21:49,USER1510,36.48.81.216,SUCCESS,PASSWORD,Server,Other
2024-01-27 07:43:19,USER3339,116.159.14.222,SUCCESS,PASSWORD,Server,Edge
2024-01-27 11:37:35,USER8179,92.244.3.125,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-27 14:22:19,USER1570,35.50.209.99,FAILED,SSO,Server,Safari
2024-01-27 14:58:08,USER3068,247.144.130.168,SUCCESS,SSO,Mobile,Firefox
2024-01-27 15:05:30,USER2101,127.105.176.126,SUCCESS,PASSWORD,Tablet,Chrome
2024-01-27 15:51:18,USER4866,107.182.216.114,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-27 17:19:59,USER7001,126.43.22.145,SUCCESS,2FA,Mobile,Chrome
2024-01-27 18:37:42,USER6933,8.204.195.57,SUCCESS,BIOMETRIC,Desktop,Chrome
2024-01-27 20:15:06,USER7272,75.9.71.58,SUCCESS,SSO,Mobile,Safari
2024-01-27 20:17:49,USER1530,138.74.44.200,SUCCESS,PASSWORD,Desktop,Edge
2024-01-27 21:25:17,USER3513,118.145.191.198,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-28 00:08:00,USER8371,197.127.141.131,SUCCESS,PASSWORD,Desktop,Chrome
2024-01-28 00:43:46,USER7077,29.147.30.69,SUCCESS,BIOMETRIC,Mobile,Firefox
2024-01-28 02:29:26,USER7095,199.140.211.254,SUCCESS,PASSWORD,Desktop,Edge
2024-01-28 03:15:12,USER8273,94.139.211.194,SUCCESS,SSO,Mobile,Edge
2024-01-28 03:49:27,USER2259,11.195.185.113,SUCCESS,PASSWORD,Server,Other
2024-01-28 04:08:34,USER3255,140.56.254.109,FAILED,SSO,Desktop,Edge
2024-01-28 08:32:31,USER9674,27.189.213.168,SUCCESS,SSO,Mobile,Safari
2024-01-28 11:36:12,USER7012,193.64.77.224,SUCCESS,2FA,Desktop,Chrome
2024-01-28 13:52:31,USER7521,9.116.68.90,SUCCESS,PASSWORD,Tablet,Other
2024-01-28 15:06:15,USER6150,221.210.23.113,FAILED,PASSWORD,Desktop,Safari
2024-01-28 15:14:12,USER5566,222.255.31.199,FAILED,PASSWORD,Mobile,Firefox
2024-01-28 16:10:03,USER5089,208.61.54.208,SUCCESS,BIOMETRIC,Tablet,Chrome
2024-01-28 17:06:03,USER2858,189.151.177.90,SUCCESS,2FA,Tablet,Edge
2024-01-28 17:49:52,USER1424,221.182.157.162,SUCCESS,SSO,Mobile,Chrome
2024-01-28 18:24:30,USER4048,110.43.158.36,SUCCESS,SSO,Desktop,Firefox
2024-01-28 21:48:27,USER9176,201.53.209.53,SUCCESS,SSO,Mobile,Other
2024-01-28 23:03:18,USER9482,207.16.146.90,SUCCESS,PASSWORD,Tablet,Other
2024-01-28 23:51:15,USER7340,137.72.153.138,FAILED,BIOMETRIC,Mobile,Other
2024-01-29 01:55:21,USER2929,44.83.251.181,SUCCESS,PASSWORD,Desktop,Edge
2024-01-29 04:34:02,USER5288,75.75.147.69,SUCCESS,PASSWORD,Tablet,Safari
2024-01-29 05:39:36,USER5264,244.220.132.253,SUCCESS,SSO,Mobile,Safari
2024-01-29 07:23:18,USER8311,231.174.209.25,SUCCESS,PASSWORD,Mobile,Chrome
2024-01-29 07:31:14,USER4515,35.247.193.202,SUCCESS,PASSWORD,Desktop,Edge
2024-01-29 09:49:51,USER5678,106.236.16.255,SUCCESS,SSO,Mobile,Other
2024-01-29 12:17:48,USER9047,71.222.168.33,SUCCESS,PASSWORD,Desktop,Other
2024-01-29 13:39:47,USER4279,180.222.34.64,SUCCESS,SSO,Mobile,Firefox
2024-01-29 14:39:52,USER3009,38.183.83.213,SUCCESS,PASSWORD,Desktop,Firefox
2024-01-29 14:45:09,USER3223,64.195.216.174,SUCCESS,PASSWORD,Mobile,Other
2024-01-29 15:55:34,USER2213,101.126.37.148,FAILED,PASSWORD,Server,Other
2024-01-29 17:05:37,USER8406,162.69.161.107,SUCCESS,PASSWORD,Desktop,Edge
2024-01-29 17:08:24,USER3828,97.116.20.163,SUCCESS,SSO,Server,Safari
2024-01-29 17:20:58,USER8292,204.226.197.24,FAILED,PASSWORD,Desktop,Firefox
2024-01-29 19:44:56,USER2438,104.132.192.72,SUCCESS,SSO,Tablet,Safari
2024-01-29 20:36:12,USER6236,178.240.225.95,FAILED,PASSWORD,Mobile,Edge
2024-01-29 22:20:13,USER6692,117.244.125.84,SUCCESS,SSO,Mobile,Other
2024-01-29 23:16:32,USER2063,149.1.223.199,FAILED,BIOMETRIC,Mobile,Safari
2024-01-30 06:27:07,USER9882,217.188.24.188,SUCCESS,SSO,Tablet,Other
2024-01-30 08:52:09,USER5757,249.118.163.171,FAILED,PASSWORD,Desktop,Other
2024-01-30 09:20:47,USER5914,179.92.218.17,SUCCESS,PASSWORD,Desktop,Chrome
2024-01-30 10:55:12,USER3580,204.137.102.56,FAILED,PASSWORD,Mobile,Safari
2024-01-30 12:05:35,USER3852,248.110.212.55,SUCCESS,SSO,Tablet,Safari
2024-01-30 12:25:45,USER6922,127.69.83.213,SUCCESS,PASSWORD,Mobile,Other
2024-01-30 14:00:46,USER9335,73.87.141.148,FAILED,PASSWORD,Mobile,Edge
2024-01-30 15:04:05,USER4673,34.145.219.125,SUCCESS,SSO,Desktop,Chrome
2024-01-30 17:28:57,USER2988,202.88.229.175,SUCCESS,PASSWORD,Tablet,Other
2024-01-30 17:43:46,USER4292,196.13.12.26,SUCCESS,2FA,Desktop,Firefox
2024-01-30 18:09:14,USER3275,161.201.215.118,SUCCESS,PASSWORD,Mobile,Firefox
2024-01-30 20:29:09,USER4878,5.32.238.220,SUCCESS,PASSWORD,Desktop,Chrome
2024-01-31 01:08:32,USER9094,41.113.117.1,SUCCESS,SSO,Desktop,Edge
2024-01-31 01:16:55,USER1430,254.246.110.52,FAILED,PASSWORD,Desktop,Other
2024-01-31 06:05:15,USER6912,255.177.233.34,SUCCESS,SSO,Desktop,Safari
2024-01-31 07:55:43,USER7044,226.167.78.41,SUCCESS,PASSWORD,Mobile,Chrome
2024-01-31 08:02:06,USER8657,224.239.225.71,FAILED,PASSWORD,Desktop,Edge
2024-01-31 11:06:43,USER3126,24.168.93.65,FAILED,2FA,Desktop,Safari
2024-01-31 13:16:53,USER2412,22.96.171.232,SUCCESS,2FA,Desktop,Firefox
2024-01-31 14:05:42,USER2077,167.43.14.102,SUCCESS,SSO,Desktop,Firefox
2024-01-31 16:05:54,USER6067,161.79.186.180,SUCCESS,PASSWORD,Desktop,Safari
2024-01-31 18:15:37,USER7523,194.60.110.168,SUCCESS,SSO,Desktop,Chrome
2024-01-31 18:21:55,USER8842,24.181.25.1,SUCCESS,PASSWORD,Mobile,Firefox
2024-01-31 19:02:46,USER9612,55.123.20.34,SUCCESS,PASSWORD,Mobile,Other
2024-01-31 20:17:39,USER7730,152.58.133.175,SUCCESS,BIOMETRIC,Mobile,Safari
2024-01-31 21:58:21,USER7708,114.3.3.179,SUCCESS,PASSWORD,Desktop,Safari
2024-01-31 23:06:48,USER2208,88.210.31.253,FAILED,BIOMETRIC,Desktop,Firefox
2024-01-31 23:47:42,USER3053,221.109.178.34,FAILED,PASSWORD,Tablet,Chrome
